종목코드,종목명,시장구분,종가,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
64090,웨스트라이즈,KOSDAQ,2165,2140,2165,2095,12323,26292545,66135638435,30547639
336060,웨이버스,KOSDAQ,1376,1308,1407,1300,718246,977893968,66261555200,48155200
95270,웨이브일렉트로,KOSDAQ,6110,6210,6210,6020,37157,225734410,91474374160,14971256
10600,웰바이오텍,KOSPI,1480,1525,1527,1445,1042703,1543635036,102488525920,69249004
65950,웰크론,KOSDAQ,3080,2840,3390,2840,8904791,28581795345,86952410160,28231302
76080,웰크론한텍,KOSDAQ,4870,4700,5050,4695,532947,2628014495,110033539720,22594156
43590,웰킵스하이텍,KOSDAQ,1285,1239,1288,1201,66622,84573756,46393575750,36103950
196700,웹스,KOSDAQ,2395,2305,2395,2305,35505,83492745,34402124880,14364144
69080,웹젠,KOSDAQ GLOBAL,15290,14900,15290,14900,15325,232788770,539903416360,35310884
53580,웹케시,KOSDAQ,13540,13530,13780,13520,22536,306272610,184634797920,13636248
71460,위니아,KOSDAQ,2350,2305,2435,2305,579033,1379685780,84523143250,35967295
377460,위니아에이드,KOSDAQ,5600,5530,5660,5530,30296,169131210,86203068000,15393405
44340,위닉스,KOSDAQ,11140,10990,11250,10910,23771,264171360,199109954500,17873425
330350,위더스제약,KOSDAQ,7690,7520,7720,7520,10338,78915440,101452462820,13192778
348350,위드텍,KOSDAQ,12330,11980,12500,11980,3922,48236410,125563788000,10183600
112040,위메이드,KOSDAQ,46300,46800,46850,45100,343354,15836194750,1564799340600,33796962
101730,위메이드맥스,KOSDAQ,12270,12300,12370,12050,124252,1520298270,408533232840,33295292
123420,위메이드플레이,KOSDAQ,12010,11800,12030,11550,33486,396079010,137752802420,11469842
65370,위세아이텍,KOSDAQ,14970,14430,15000,14430,25334,375655840,110537791380,7383954
140660,위월드,KONEX,1650,0,0,0,0,0,4103965800,2487252
38620,위즈코프,KOSDAQ,852,848,865,835,206865,176924500,56697588180,66546465
299900,위지윅스튜디오,KOSDAQ,4510,4385,4530,4370,137944,614651565,192857616710,42762221
36090,위지트,KOSDAQ,727,726,728,712,131813,94988020,74863698854,102976202
136540,윈스,KOSDAQ,12390,12350,12410,12330,3816,47215170,171776967180,13864162
320000,윈텍,KOSDAQ,4520,4515,4575,4310,2003111,8849763030,83616148960,18499148
97800,윈팩,KOSDAQ,1343,1324,1353,1311,132779,177943202,80021978128,59584496
192390,윈하이텍,KOSDAQ,3945,3960,3990,3805,133543,520963825,42041454720,10656896
313760,윌링스,KOSDAQ,10300,11180,11240,10190,94839,1010501840,58582970100,5687667
8600,윌비스,KOSPI,593,590,605,585,57298,33912969,39870971127,67236039
335870,윙스풋,KOSDAQ,2050,2020,2085,2000,21010,42905885,34196915100,16681422
900340,윙입푸드,KOSDAQ,1005,1020,1020,1001,124622,125395229,48213295140,47973428
33270,유나이티드제약,KOSPI,22850,22600,22900,22550,18482,419323300,371194182700,16244822
14830,유니드,KOSPI,63100,60500,63500,60100,24985,1555725600,427035560000,6767600
446070,유니드비티플러스,KOSPI,8860,9130,9210,8500,169498,1513898880,94015364900,10611215
36200,유니셈,KOSDAQ,7380,7350,7450,7240,73556,543209030,226301965740,30664223
18000,유니슨,KOSDAQ,1408,1396,1409,1387,101048,141494750,172125216384,122248023
910,유니온,KOSPI,7440,7460,7540,7290,360468,2685638370,116150445360,15611619
47400,유니온머티리얼,KOSPI,4695,4645,4765,4565,3286379,15428506900,197190000000,42000000
203450,유니온커뮤니티,KOSDAQ,3285,3330,3330,3230,70211,229441410,48220537995,14679007
11330,유니켐,KOSPI,1481,1475,1492,1471,122588,181119269,125512337451,84748371
77500,유니퀘스트,KOSPI,9160,9130,9170,9030,25153,229326860,250580731000,27355975
11320,유니크,KOSDAQ,6090,6000,6110,5930,101354,612688580,117663032550,19320695
86390,유니테스트,KOSDAQ,13280,13200,13470,13100,126649,1687778520,280661193280,21134126
241690,유니테크노,KOSDAQ,4875,4770,4945,4745,191140,927314985,121931379375,25011565
142210,유니트론텍,KOSDAQ,4490,4515,4595,4455,199240,902815470,84657670350,18854715
121060,유니포인트,KONEX,1189,1189,1189,1189,1,1189,7112205630,5981670
48430,유라테크,KOSDAQ,8670,8400,8720,8200,172892,1467109010,99878400000,11520000
206650,유바이오로직스,KOSDAQ,7200,7080,7200,6980,100950,717315830,262402610400,36444807
89850,유비벨록스,KOSDAQ,12370,11970,12370,11970,15127,184478450,92239799580,7456734
84440,유비온,KOSDAQ,1474,1459,1477,1435,36520,53259733,29056667200,19712800
32620,유비케어,KOSDAQ,5890,5710,6000,5700,190826,1129848910,307441148710,52197139
264450,유비쿼스,KOSDAQ,12980,12970,13050,12880,9185,119163650,132989263880,10245706
78070,유비쿼스홀딩스,KOSDAQ,13020,13140,13140,12940,756,9836080,243430096560,18696628
2920,유성기업,KOSPI,3155,3150,3155,3110,41083,128844460,81864362500,25947500
24800,유성티엔에스,KOSDAQ,2515,2515,2530,2505,8756,22001405,93185307180,37051812
700,유수홀딩스,KOSPI,6680,6640,6700,6610,7843,52235260,173959304160,26041812
54930,유신,KOSDAQ,31050,30800,31500,30800,25613,796292550,93150000000,3000000
69330,유아이디,KOSDAQ,1576,1566,1582,1535,157475,244807225,22365159416,14191091
49520,유아이엘,KOSDAQ,4465,4475,4480,4355,16933,74996210,97269739240,21784936
435380,유안타제10호스팩,KOSDAQ,2100,2100,2105,2085,4513,9434060,12033000000,5730000
446150,유안타제12호스팩,KOSDAQ,2090,2080,2090,2080,1520,3169760,9969300000,4770000
449020,유안타제13호스팩,KOSDAQ,2030,2030,2045,2025,39752,80954500,19751900000,9730000
367480,유안타제8호스팩,KOSDAQ,3070,3015,3080,3000,91302,276816550,19924300000,6490000
430700,유안타제9호스팩,KOSDAQ,2150,2170,2170,2135,3646,7790160,11266000000,5240000
3470,유안타증권,KOSPI,2745,2715,2770,2705,103082,280857875,547892601120,199596576
3475,유안타증권우,KOSPI,2605,2605,2630,2595,503,1311085,33636312260,12912212
263770,유에스티,KOSDAQ,4185,4140,4190,4100,33182,137647720,99185219820,23700172
337840,유엑스엔,KONEX,17360,17480,17480,16500,1042,17224820,63533103760,3659741
72130,유엔젤,KOSPI,3905,3810,3945,3800,89970,349465500,51528247870,13195454
220,유유제약,KOSPI,6160,6080,6190,6050,42384,260504530,106151282160,17232351
225,유유제약1우,KOSPI,6640,6540,6700,6410,3698,24430880,15052415200,2266930
227,유유제약2우B,KOSPI,14180,14180,14180,14180,381,5402580,4616440800,325560
388720,유일로보틱스,KOSDAQ,25600,25100,26000,25100,78502,2002762750,219669657600,8580846
340930,유일에너테크,KOSDAQ,18000,18020,18160,17740,100182,1800934570,201838806000,11213267
23410,유진기업,KOSDAQ,3470,3435,3505,3435,194226,674462305,268268694610,77310863
56080,유진로봇,KOSDAQ,5920,5950,6000,5800,212100,1251433470,222071939840,37512152
373340,유진스팩6호,KOSDAQ,2520,0,0,0,0,0,7610400000,3020000
388800,유진스팩7호,KOSDAQ,2230,2250,2260,2230,1428,3214900,11172300000,5010000
413630,유진스팩8호,KOSDAQ,2090,2135,2140,2085,5974,12497045,12372800000,5920000
442130,유진스팩9호,KOSDAQ,2170,2150,2180,2150,657,1416050,7508200000,3460000
84370,유진테크,KOSDAQ GLOBAL,29000,28200,29100,28000,74817,2156101950,664565218000,22916042
1200,유진투자증권,KOSPI,3225,3100,3260,3075,647455,2076741995,312394198050,96866418
221800,유투바이오,KONEX,7250,7010,7470,7010,637,4607820,73239790000,10102040
179900,유티아이,KOSDAQ,21600,21750,21750,21250,5378,116077050,351796932000,16286895
263050,유틸렉스,KOSDAQ,4900,4805,4935,4755,109871,536113875,180137989500,36762855
100,유한양행,KOSPI,57900,56900,58500,56900,61455,3562852700,4437378240300,76638657
105,유한양행우,KOSPI,54200,54100,54200,53700,870,46943800,64006948000,1180940
3460,유화증권,KOSPI,2380,2390,2390,2355,7345,17401960,134951747700,56702415
3465,유화증권우,KOSPI,2395,2395,2395,2395,25,59875,41856037875,17476425
191410,육일씨엔에쓰,KOSDAQ,3565,3570,3595,3510,29288,104141735,36091510990,10123846
372170,윤성에프앤씨,KOSDAQ,149400,149800,151300,147700,60315,9010244900,1192069771200,7979048
8730,율촌화학,KOSPI,34500,35400,35450,33800,70721,2466695100,855600000000,24800000
72770,율호,KOSDAQ,2820,2850,2950,2805,649233,1869494830,158703049140,56277677
8250,이건산업,KOSPI,7390,7470,7470,7330,10171,74890870,80939972650,10952635
39020,이건홀딩스,KOSDAQ,3050,3060,3075,3020,11514,34958570,68883362450,22584709
25820,이구산업,KOSPI,4480,4565,4650,4465,1070319,4869974690,149820160000,33442000
67920,이글루,KOSDAQ,6490,6310,6530,6310,17735,114111720,71364812310,10996119
44960,이글벳,KOSDAQ,6750,6700,7110,6680,3283799,22530514130,85332710250,12641883
303530,이노뎁,KOSDAQ,13600,13160,13750,13100,15657,211040540,99814466400,7339299
296640,이노룰스,KOSDAQ,9340,9210,9400,9090,35207,326524510,48024038400,5141760
302430,이노메트리,KOSDAQ,14190,14190,14300,13950,10765,151688700,139533221520,9833208
279060,이노벡스,KONEX,3325,3595,3595,3255,3957,12906730,30174627700,9075076
214320,이노션,KOSPI,40600,40900,41050,40500,5615,228887800,812000000000,20000000
56090,이노시스,KOSDAQ,1180,0,0,0,0,0,93078496760,78880082
73490,이노와이어리스,KOSDAQ,27100,26950,27300,26850,8998,243538350,206064226600,7603846
344860,이노진,KOSDAQ,3700,3375,4190,3350,847612,3232307220,44511000000,12030000
246960,이노테라피,KOSDAQ,7750,8190,8190,7520,9509,72723740,48951534250,6316327
88390,이녹스,KOSDAQ,36100,35200,36650,34300,59206,2136974750,338828968400,9385844
272290,이녹스첨단소재,KOSDAQ GLOBAL,40400,37850,40500,37800,648323,25785023200,813076583200,20125658
53350,이니텍,KOSDAQ,3845,3755,3890,3755,4531,17374480,76096072020,19790916
41520,이라이콤,KOSDAQ,5450,5490,5490,5370,6631,36033360,66428578500,12188730
264850,이랜시스,KOSDAQ,2560,2555,2575,2510,25701,65208110,75630878720,29543312
54210,이랜텍,KOSDAQ,11640,11500,11730,11490,71827,834687640,294389684400,25291210
164060,이루다,KOSDAQ,6810,6600,6820,6550,151164,1012183440,132631839210,19476041
65440,이루온,KOSDAQ,2180,2095,2200,2095,171245,370672145,59459543600,27275020
88260,이리츠코크렙,KOSPI,5210,5220,5240,5190,20757,108077400,330009683900,63341590
139480,이마트,KOSPI,86800,87100,87200,86600,42407,3686072500,2419621089200,27875819
115610,이미지스,KOSDAQ,2470,2395,2520,2360,71579,173151330,37860841720,15328276
78020,이베스트투자증권,KOSDAQ,4385,4340,4395,4320,13913,60703450,243285018150,55481190
131400,이브이첨단소재,KOSDAQ,8690,8300,8930,8050,23003331,1.96274E+11,514397415510,59194179
208850,이비테크,KONEX,5280,0,0,0,0,0,14890920000,2820250
351330,이삭엔지니어링,KOSDAQ,9960,9750,9970,9320,77087,738317300,82553659200,8288520
80010,이상네트웍스,KOSDAQ,5700,5600,5750,5500,81761,462986280,57000000000,10000000
379390,이성씨엔아이,KONEX,8600,0,0,0,0,0,24436556000,2841460
86890,이수앱지스,KOSDAQ,6740,6590,6760,6580,39486,264267140,223651182320,33182668
7660,이수페타시스,KOSPI,9580,9380,9630,9270,1315055,12460816800,605900694020,63246419
5950,이수화학,KOSPI,41500,0,0,0,0,0,1160321076000,27959544
15020,이스타코,KOSPI,798,788,801,788,76389,60705791,34195576800,42851600
47560,이스트소프트,KOSDAQ,11450,11130,11470,11070,53760,611119040,130296786400,11379632
900110,이스트아시아홀딩스,KOSDAQ,177,190,195,176,27342556,5004125717,51671972850,291932050
67010,이씨에스,KOSDAQ,3610,3535,3615,3535,13534,48482960,44381340000,12294000
93230,이아이디,KOSPI,1392,0,0,0,0,0,325167341376,233597228
341310,이앤에치,KONEX,900,900,900,900,1,900,15564060000,17293400
102710,이엔에프테크놀로지,KOSDAQ,20000,20000,20100,19810,21515,430222440,285756720000,14287836
66980,이엔코퍼레이션,KOSDAQ,2565,2485,2570,2480,83062,209907440,128214646605,49986217
74610,이엔플러스,KOSPI,9510,9670,9840,9460,1947574,18682079190,576223529280,60591328
63760,이엘피,KOSDAQ,4190,4050,4190,4015,39747,163817505,39072294700,9325130
123570,이엠넷,KOSDAQ,3445,3375,3495,3315,23208,79053510,76741088710,22276078
83470,이엠앤아이,KOSDAQ,3655,3730,3730,3635,167933,615374930,77998902495,21340329
95190,이엠코리아,KOSDAQ,2750,2730,2760,2710,35331,96693925,117097851750,42581037
91120,이엠텍,KOSDAQ,25950,25450,26100,25200,64515,1655307050,444599689200,17132936
232530,이엠티,KONEX,5000,5200,5230,5000,10973,55541200,128071520000,25614304
102460,이연제약,KOSPI,17980,17780,18050,17730,26414,472142590,323614414460,17998577
39030,이오테크닉스,KOSDAQ GLOBAL,79100,80800,81400,78900,94225,7508000400,974476405000,12319550
294090,이오플로우,KOSDAQ,24600,23100,24900,23100,400585,9813926900,746912063400,30362279
88290,이원컴포텍,KOSDAQ,4640,4820,4820,4340,336273,1530260780,112681188960,24284739
84680,이월드,KOSPI,1528,1526,1531,1515,25562,38984227,216679862904,141806193
181340,이즈미디어,KOSDAQ,2705,0,0,0,0,0,54259503030,20058966
353810,이지바이오,KOSDAQ,4180,4380,4385,4100,394911,1666559425,142921389600,34191720
350520,이지스레지던스리츠,KOSPI,3860,3850,3870,3850,1623,6268540,109464261620,28358617
334890,이지스밸류리츠,KOSPI,4790,4830,4850,4790,16308,78574610,176010154650,36745335
99750,이지케어텍,KOSDAQ,25350,24400,25900,24250,56837,1436803900,173261571600,6834776
377330,이지트로닉스,KOSDAQ,10170,10020,10230,10020,16836,170987860,82371447180,8099454
35810,이지홀딩스,KOSDAQ,3230,3300,3300,3190,268176,866621890,210421079350,65145845
160600,이큐셀,KOSDAQ,3100,0,0,0,0,0,96895912600,31256746
92130,이크레더블,KOSDAQ,16060,16000,16060,15990,99178,1589240520,193420216000,12043600
96040,이트론,KOSDAQ,271,0,0,0,0,0,184586580945,681131295
134060,이퓨쳐,KOSDAQ,6820,6540,6880,6480,38042,254133100,32526285000,4769250
1840,이화공영,KOSDAQ,3840,3755,3855,3755,44168,168834495,76054118400,19805760
760,이화산업,KOSPI,22350,22700,22900,21900,18093,403940550,62580000000,2800000
24810,이화전기,KOSDAQ,899,0,0,0,0,0,181597539712,201999488
14990,인디에프,KOSPI,939,899,943,884,331556,304830677,66399502305,70712995
41830,인바디,KOSDAQ,26600,26600,26900,26250,18805,500011200,363988601200,13683782
352940,인바이오,KOSDAQ,4470,4445,4475,4330,37487,165180325,48578753100,10867730
101140,인바이오젠,KOSPI,467,0,0,0,0,0,65792982110,140884330
216400,인바이츠바이오코아,KONEX,8250,8190,8290,8150,862,7084090,63618348750,7711315
79950,인베니아,KOSDAQ,1981,1524,1981,1524,4403123,8402517811,45959200000,23200000
389470,인벤티지랩,KOSDAQ,9000,8710,9150,8710,27821,250855080,75650004000,8405556
277410,인산가,KOSDAQ,1792,1757,1793,1756,34134,60851866,58030961408,32383349
60150,인선이엔티,KOSDAQ,8230,8140,8250,8100,89672,733169450,383218526760,46563612
33230,인성정보,KOSDAQ,3415,3270,3590,3265,13885688,48680966280,133920522700,39215380
6490,인스코비,KOSPI,1387,1358,1395,1358,228200,314518331,155871064161,112380003
37330,인지디스플레,KOSDAQ,2105,2050,2135,2045,40095,83612985,92378396520,43885224
100030,인지소프트,KOSDAQ,21250,21300,21650,20850,33684,714909050,69778922500,3283714
23800,인지컨트롤스,KOSPI,9540,9280,9710,9220,182759,1744638460,150819739380,15809197
34590,인천도시가스,KOSPI,26000,26150,26150,25800,839,21734100,113743604000,4374754
211050,인카금융서비스,KOSDAQ,11470,11500,11910,11420,45292,527910660,117865261200,10275960
83640,인콘,KOSDAQ,749,704,770,704,735123,540293439,43468448688,58035312
216050,인크로스,KOSDAQ,13660,13500,13750,13380,49711,679411340,175438412520,12843222
49070,인탑스,KOSDAQ GLOBAL,32500,32850,32850,31600,318355,10243965450,559000000000,17200000
119610,인터로조,KOSDAQ,36400,36200,36500,35600,21888,787292000,481079799200,13216478
17250,인터엠,KOSDAQ,1287,1252,1298,1251,313577,400742891,27085516029,21045467
129260,인터지스,KOSPI,2530,2520,2535,2515,39282,99062655,75262121220,29747874
51370,인터플렉스,KOSDAQ,11650,11880,12100,11320,234421,2740800950,271765048800,23327472
64290,인텍플러스,KOSDAQ,17680,17700,17860,17490,33151,586429910,225949728160,12779962
189300,인텔리안테크,KOSDAQ,75800,75000,76500,74000,46215,3497647800,696122110200,9183669
150840,인트로메딕,KOSDAQ,5850,0,0,0,0,0,223669017000,38234020
48530,인트론바이오,KOSDAQ,7700,7460,7750,7460,53189,407212520,262960867400,34150762
23810,인팩,KOSPI,10710,10130,10910,9990,125364,1329761960,107100000000,10000000
175140,인포마크,KOSDAQ,7930,7990,8100,7900,8010,63519150,116841809500,14734150
115310,인포바인,KOSDAQ,29600,29600,30000,29250,10909,323737600,94509336800,3192883
39290,인포뱅크,KOSDAQ,12700,12240,12800,12240,33370,419429490,110413520600,8693978
71200,인피니트헬스케어,KOSDAQ,5320,5220,5380,5220,58508,311465910,129789156560,24396458
101930,인화정공,KOSDAQ,10350,10490,10490,10000,6923,71574170,96583146750,9331705
249420,일동제약,KOSPI,19890,19500,20100,19250,121762,2394604430,533117338650,26803285
230,일동홀딩스,KOSPI,11480,11410,11640,11360,32919,377908060,132483792000,11540400
13360,일성건설,KOSPI,2175,2125,2180,2110,62629,134984445,117504114000,54024880
3120,일성신약,KOSPI,27050,26950,27400,26900,4561,123118550,359765000000,13300000
333430,일승,KOSDAQ,4055,3990,4145,3930,3241602,13106570695,124596959085,30726747
68330,일신바이오,KOSDAQ,2090,2050,2100,2040,58114,120016630,92411732600,44216140
3200,일신방직,KOSPI,11830,11600,11850,11370,130480,1502167310,275402400000,23280000
7110,일신석재,KOSPI,1302,1233,1350,1233,1424184,1843834373,100848506220,77456610
7570,일양약품,KOSPI,17310,17170,17340,17080,9517,164175780,330372843840,19085664
7575,일양약품우,KOSPI,19000,18720,19000,18720,121,2297300,8456520000,445080
178780,일월지엠엘,KOSDAQ,8650,0,0,0,0,0,116465295400,13464196
8500,일정실업,KOSPI,12900,0,0,0,0,0,15480000000,1200000
19540,일지테크,KOSDAQ,3565,3450,3680,3350,617051,2192709300,48175627500,13513500
81000,일진다이아,KOSPI,20400,20400,20700,20200,13481,274351150,289740690000,14202975
20760,일진디스플,KOSPI,1178,1146,1192,1146,59493,69786095,60683186898,51513741
103590,일진전기,KOSPI,8220,7850,8230,7680,952074,7563656840,304800805800,37080390
94820,일진파워,KOSDAQ,14870,15120,15280,14610,397429,5928827950,224220402830,15078709
271940,일진하이솔루스,KOSPI,29850,29800,29950,29500,18946,564207400,1083948721500,36313190
15860,일진홀딩스,KOSPI,4535,4495,4535,4450,22361,100791185,223790835405,49347483
226320,잇츠한불,KOSPI,15690,15490,15690,15350,6549,101492000,344070952350,21929315
950140,잉글우드랩,KOSDAQ,7350,7300,7410,7300,283156,2090383510,146028815100,19867866
49550,잉크테크,KOSDAQ,4980,4855,5060,4805,38159,187441355,97639259460,19606277
389020,자람테크놀로지,KOSDAQ,37100,35350,39200,35350,306792,11611587700,229935783000,6197730
